"tweet_id","created_at","retrieved_at","user_id","username","text","retweeted_tweet_id","retweeted_user_id","retweeted_user_name","in_reply_to_tweet_id","in_reply_to_user_id","in_reply_to_user_name","quoted_tweet_id","quoted_user_id","quoted_user_name"
1319730837823188993,"2020-10-23 20:02:05.000 +0000","2020-10-28 08:44:13.000 +0000",1254624733934481408,AllonaLahn,Just posted a photo https://t.co/xXSaQpv70o,,,,,,,,,
1319738063120052224,"2020-10-23 20:30:48.000 +0000","2020-10-24 02:43:11.000 +0000",2201887124,shanekingmp,"RT @AnnastaciaMP: COVID is not “just the flu,” and its effects can be debilitating for survivors. Queenslanders have done an incredible job to stop the spread in our state and I will continue to always put Queenslanders’ health first. Read the full storyat https://t.co/pLdFWMM6IS @abcnews #COVID19 https://t.co/04LPrxSJhR",1319730312423919616,256833444,AnnastaciaMP,,,,,,
1319743707407634438,"2020-10-23 20:53:14.000 +0000","2020-10-24 08:53:38.000 +0000",1661487846,EtheridgeSue,Just posted a photo https://t.co/U752XoQtfU,,,,,,,,,
1319751007723663360,"2020-10-23 21:22:14.000 +0000","2020-10-24 19:24:21.000 +0000",1298404589511651330,SusieSouthport,The best bit about this whole process is the people you meet on polling booths. https://t.co/TykRVVPewK,,,,,,,,,
1319754655174279168,"2020-10-23 21:36:44.000 +0000","2020-10-24 08:53:38.000 +0000",1661487846,EtheridgeSue,"RT @larissawaters: BREAKING: @actgreens confirmed to have tripled their elected members from 2 to 6! In a week’s time @QldGreens expect to *at least* triple our Qld MPs too, on a platform of making big corps pay their fair share so we can all have top quality public services &amp; clean energy #qldpol",1319615346832142337,62776140,larissawaters,,,,,,
1319754808287346688,"2020-10-23 21:37:20.000 +0000","2020-10-24 08:53:38.000 +0000",1661487846,EtheridgeSue,"RT @ToshGreenslade: A lockdown protestor hits a horse with a stick and we all get angry at him, but dress him in silks and suddenly everyone is cheering and betting next month’s rent that the horse will panic enough to run faster than some other scared animals.",1319619273040392194,26441268,ToshGreenslade,,,,,,
1319754843758551040,"2020-10-23 21:37:29.000 +0000","2020-10-24 08:53:38.000 +0000",1661487846,EtheridgeSue,"RT @albericie: Could never have imagined how exciting it would be to join a fast growing tech firm. CEO Rob Clancy has taught me more in 4 wks than I think I’ve learnt in the past decade. The best lesson so far?

“Don’t take criticism from someone you wouldn’t take advice from” 😺 https://t.co/6G67XcZoe8",1319744322904879104,64705123,albericie,,,,,,
1319754984800415744,"2020-10-23 21:38:02.000 +0000","2020-10-24 08:53:38.000 +0000",1661487846,EtheridgeSue,"RT @AusConservation: Donna works on solar farms. Now she’s helping young Queenslanders get jobs and training in renewables too 👏
Want climate action, jobs and a resilient community? Be like Donna.
#RecoverRebuildRenew https://t.co/mba1gWRUGR",1319748420874240001,18408045,AusConservation,,,,,,
1319758489737048064,"2020-10-23 21:51:58.000 +0000","2020-10-24 07:43:33.000 +0000",1221226327992229888,DaviesFor,@franniemoore11 @BTapered @senbmckenzie @NationalFarmers @meatlivestock @cattlecouncilau @The_Nationals They actually did show a carbon neutral farm on the show as I recall?,,,,1319527671127175168,2917067010,franniemoore11,,,
1319760513618817024,"2020-10-23 22:00:01.000 +0000","2020-10-24 10:43:45.000 +0000",2697320623,JenMP4Ipswich,"Prepoll is open today from 9am to 5pm!

Voting early is one way you can skip the queues at election day – I’ll be here throughout the day if you want to come and have a chat. https://t.co/IfsFkjvLVE",,,,,,,,,
1319763147536752641,"2020-10-23 22:10:29.000 +0000","2020-10-24 09:53:41.000 +0000",28298107,JPLangbroek,Cox Plate day: 2 years since the Qld 🏇🏽 strike over @AnnastaciaMP’s Point of Consumption tax. Raised $116 mill 2019/20 from predicted $101 mill. @QLDLabor has a ‘don’t care’ Minister @StirlHinchliffe overseeing QRIC &amp; @racing_qld. @LNPQLD will sort Qld Racing- all 3 codes #qldpol https://t.co/2GDIipN7BA,,,,,,,,,
1319767355979751424,"2020-10-23 22:27:12.000 +0000","2020-10-24 01:43:07.000 +0000",28540502,mireelr,@AlexDevantier @MitchGrayson He obviously didn’t follow the situation very  carefully.,,,,1319762283443015680,1030289056247177216,AlexDevantier,,,
1319770666321600512,"2020-10-23 22:40:21.000 +0000","2020-10-24 05:13:22.000 +0000",1299484870771523586,BrunkerMichael,"Deb’s aka Campbell Newman cannot be trusted. She will ✂️✂️✂️✂️✂️✂️✂️

VOTE 1 Mike Brunker &amp; Annastacia Palaszczuk MP Queensland Labor lead Government. 

#brunker4burdekin #queensland #labor #burdekin https://t.co/sILiWsUgY1",,,,,,,,,
1319782429008130050,"2020-10-23 23:27:06.000 +0000","2020-10-24 20:34:27.000 +0000",279777404,YvetteDAth,"RT @ECQInfo: Early voting centres are open today from 9am to 5pm! 

Find your early voting centre: https://t.co/tmcK18y3im.

Plan the way you’ll have your say. 

Election day is Saturday, 31 October.",1319768100351389696,330152331,ECQInfo,,,,,,
1319782996036120576,"2020-10-23 23:29:21.000 +0000","2020-10-24 20:34:27.000 +0000",279777404,YvetteDAth,"Great to be out at Margate this morning at our early voting centre talking about @AnnastaciaMP strong plan for Queensland and our Redcliffe community. 

Vote for Jobs! Not Cuts! 

@QLDLabor #qldpol #qldvotes https://t.co/hGNmldYloJ",,,,,,,,,
1319784673262792704,"2020-10-23 23:36:01.000 +0000","2020-10-24 04:13:18.000 +0000",256833444,AnnastaciaMP,"I take my inspiration, my courage and my resilience from the people of this great state. https://t.co/0D5bADkYRW",,,,,,,,,
1319787065005912064,"2020-10-23 23:45:31.000 +0000","2020-10-24 05:13:22.000 +0000",1299484870771523586,BrunkerMichael,@MrKRudd Up them Ruddy,,,,1319785475930869760,16832632,MrKRudd,,,
1319787208392413184,"2020-10-23 23:46:05.000 +0000","2020-10-24 07:53:34.000 +0000",632577753,DebFrecklington,The @RACQOfficial consistently ranks Old Cleveland Rd as among the most congested rds in Qld during peak time. An @LNPQLD gov will fund a $20m upgrade to support families &amp; businesses that rely on this road &amp; create jobs. All part of our $1b SEQ Congestion Package. #qldpol https://t.co/kTXI0OpKMy,,,,,,,,,
1319788865893249024,"2020-10-23 23:52:40.000 +0000","2020-10-24 18:04:16.000 +0000",3009700579,ShaneKnuthMP,Out enjoying the Yungaburra Markets with my wife Heather. https://t.co/Ms5RdbuFUU,,,,,,,,,
1319789453007671297,"2020-10-23 23:55:00.000 +0000","2020-10-24 21:54:32.000 +0000",2854730388,edwardian_times,"@droid1963 @CCFR_CCDAF Please don't twist my words. I'm not for banning pump action shotguns, nor am I against it. There is a reason they have been controlled, and I want to see the reasons why before I make a choice. It's a part of having #evidence as a core value of my party.",,,,1319772774840270851,16744499,droid1963,,,
1319790343013842944,"2020-10-23 23:58:32.000 +0000","2020-10-24 21:34:31.000 +0000",47909433,donbrownmp,@DebFrecklington @RACQOfficial @LNPQLD @SteveMinnikinMP We’re already doing it. You can check out the 2 sets of road works just a km down the road.,,,,1319787208392413184,632577753,DebFrecklington,,,
1319792038175363073,"2020-10-24 00:05:17.000 +0000","2020-10-24 20:34:27.000 +0000",279777404,YvetteDAth,"RT @AnnastaciaMP: I take my inspiration, my courage and my resilience from the people of this great state. https://t.co/0D5bADkYRW",1319784673262792704,256833444,AnnastaciaMP,,,,,,
1319792848028327937,"2020-10-24 00:08:30.000 +0000","2020-10-24 00:13:00.000 +0000",263418376,gracextwo,"If re-elected, we’ll roll out a 2-yr trial to run electric buses on the free Spring Hill Loop &amp; extend the timetable 🚎 👏 The Loop would run until 9pm on weeknights &amp; 9am - 5pm on weekends. It’s part of our commitment to support a faster take up of low-emission vehicles #qldpol https://t.co/mhfb29u00p",,,,,,,,,
1319797203460706304,"2020-10-24 00:25:48.000 +0000","2020-10-24 20:34:27.000 +0000",279777404,YvetteDAth,Great to be out in #Redcliffe supporting one of many great community kids sporting groups in our region. Love Netball! https://t.co/NbK9tYCdOn,,,,,,,,,
1319798386455764993,"2020-10-24 00:30:30.000 +0000","2020-10-24 09:13:39.000 +0000",3307517665,GlennButcherMP,"Joined the Cuts Bus in Cairns this morning. The choice this election is clear - jobs, stability and an economic plan for Queensland's future under @AnnastaciaMP or reckless cuts and chaos under Deb Frecklington and the LNP. #jobsnotcuts #qldsvotes @MarkRyanQLD https://t.co/fXt7r2bkNj",,,,,,,,,
1319802428133310464,"2020-10-24 00:46:34.000 +0000","2020-10-24 05:13:22.000 +0000",1299484870771523586,BrunkerMichael,"#Volunteers like Judy, Dave &amp; Ted are how we make a change. 

Thank you to all of the volunteers who have helped me in the campaign so far. We have a long way to go but the positive vibes I am feeling and receiving at the booths is incredible.#brunker4burdekin #labor #queensland https://t.co/U0SGzHoRk1",,,,,,,,,
1319802449276727296,"2020-10-24 00:46:39.000 +0000","2020-10-24 14:34:01.000 +0000",197279000,MarkRyanQLD,"RT @GlennButcherMP: Joined the Cuts Bus in Cairns this morning. The choice this election is clear - jobs, stability and an economic plan for Queensland's future under @AnnastaciaMP or reckless cuts and chaos under Deb Frecklington and the LNP. #jobsnotcuts #qldsvotes @MarkRyanQLD https://t.co/fXt7r2bkNj",1319798386455764993,3307517665,GlennButcherMP,,,,,,
1319802532495962112,"2020-10-24 00:46:59.000 +0000","2020-10-24 05:13:22.000 +0000",1299484870771523586,BrunkerMichael,@AnnastaciaMP @CFMEU_ME @QLDLabor,,,,1319802428133310464,1299484870771523586,BrunkerMichael,,,
1319802690700935168,"2020-10-24 00:47:36.000 +0000","2020-10-24 13:53:59.000 +0000",984808496,MarkBaileyMP,"Like gardening but getting too much Clive Palmer junk mail??

I have the solution!

#onenationlast #mulchClivejunkmail 
#qldpol https://t.co/yBAcX8KNL5",,,,,,,,,
1319803193107206144,"2020-10-24 00:49:36.000 +0000","2020-10-24 14:34:01.000 +0000",197279000,MarkRyanQLD,"RT @QLDLabor: We’re on the road to recovery - now isn’t the time to turn to the LNP delusion of cutting, sacking and selling our way out of COVID.

Queensland needs a Government investing in people.

Queensland needs a Labor Government. https://t.co/h8iOJ6QmEJ",1319802033713590278,147861172,QLDLabor,,,,,,
1319803660872790016,"2020-10-24 00:51:28.000 +0000","2020-10-24 20:34:27.000 +0000",279777404,YvetteDAth,"Awesome atmosphere here at the #Redcliffe Leagues Netball! 

Congratulations to all the coaches, volunteers, parents and players for another great season. 

Community sport is vital and I’m proud that the @AnnastaciaMP govt backs our community sporting clubs! 

#qldpol #qldvotes https://t.co/rhhk2MFuDX",,,,,,,,,
1319806714770804737,"2020-10-24 01:03:36.000 +0000","2020-10-24 04:13:18.000 +0000",256833444,AnnastaciaMP,"Saturday, 24 October – coronavirus cases in Queensland:

• 0 new confirmed cases 
• 6 active cases
• 1,167 total confirmed cases
• 1,211,609 tests conducted

Sadly, six Queenslanders with COVID-19 have died. 1,156 patients have recovered.

#covid19 https://t.co/1PRqyTmiyb",,,,,,,,,
1319807088638357504,"2020-10-24 01:05:05.000 +0000","2020-10-24 04:13:18.000 +0000",256833444,AnnastaciaMP,"The pandemic has put extra pressure on family budgets, so if re-elected, we’ll invest another $7.5 million into FairPlay vouchers to help cover the cost of kids’ sport and keep local clubs open and employing workers🏏🏉🎾 https://t.co/JiiXxQoxDS",,,,,,,,,
1319807106048905218,"2020-10-24 01:05:09.000 +0000","2020-10-24 20:34:27.000 +0000",279777404,YvetteDAth,"RT @AnnastaciaMP: Saturday, 24 October – coronavirus cases in Queensland:

• 0 new confirmed cases 
• 6 active cases
• 1,167 total confirmed cases
• 1,211,609 tests conducted

Sadly, six Queenslanders with COVID-19 have died. 1,156 patients have recovered.

#covid19 https://t.co/1PRqyTmiyb",1319806714770804737,256833444,AnnastaciaMP,,,,,,
1319807187720437761,"2020-10-24 01:05:29.000 +0000","2020-10-24 04:13:18.000 +0000",256833444,AnnastaciaMP,"RT @7NewsBrisbane: Premier @AnnastaciaMP is speaking at the Northside Indoor Sports Centre in Zillmere, Brisbane. #qldpol #qldvotes #7NEWS https://t.co/HiVHD9b7ZU",1319806480011284480,74382140,"7NewsBrisbane",,,,,,
1319808031354318851,"2020-10-24 01:08:50.000 +0000","2020-10-24 07:23:31.000 +0000",174127912,DavidCrisafulli,Pleasure working with the State’s #environment groups to secure this commitment from a @DebFrecklington @LNPQLD government. Protected areas matter. #qldpol @WWF_Australia @OurLivingOB https://t.co/ZmnqpsY6lS,,,,,,,,,
1319808902326702083,"2020-10-24 01:12:17.000 +0000","2020-10-24 21:34:31.000 +0000",47909433,donbrownmp,"RT @AnnastaciaMP: Saturday, 24 October – coronavirus cases in Queensland:

• 0 new confirmed cases 
• 6 active cases
• 1,167 total confirmed cases
• 1,211,609 tests conducted

Sadly, six Queenslanders with COVID-19 have died. 1,156 patients have recovered.

#covid19 https://t.co/1PRqyTmiyb",1319806714770804737,256833444,AnnastaciaMP,,,,,,
1319809514426699776,"2020-10-24 01:14:43.000 +0000","2020-10-24 07:53:34.000 +0000",632577753,DebFrecklington,"The @LNPQLD’s plan to upgrade the Gympie Road corridor includes traffic signal synchronisation from Beams Road to the RBWH, removing key bottlenecks, adding turning lanes and possible removal of some traffic lights. #qldpol (1/2) https://t.co/mCzhjs7Pyj",,,,,,,,,
1319809516616118272,"2020-10-24 01:14:44.000 +0000","2020-10-24 07:53:34.000 +0000",632577753,DebFrecklington,This is on top of the @LNPQLD’s plan to invest $90 million for an overpass across Gympie Rd at Carseldine. Our SEQ congestion program will create 3100 jobs. #qldpol (2/2),,,,1319809514426699776,632577753,DebFrecklington,,,
1319810198517608448,"2020-10-24 01:17:26.000 +0000","2020-10-24 09:13:39.000 +0000",3307517665,GlennButcherMP,Lending some support to the outstanding volunteers for local member @CraigCrawfordMP in Barron River. #qldvotes @MarkRyanQLD https://t.co/d6oP0yUrs0,,,,,,,,,
1319813560914989056,"2020-10-24 01:30:48.000 +0000","2020-10-24 19:04:20.000 +0000",19259091,StevenJMiles,"One Nation volunteers setting up the @LNPQLD signs at North Lakes today. @PaulineHansonOz, @CliveFPalmer and @DebFrecklington are all on the same team. #qldpol https://t.co/7Q07FVr7yn",,,,,,,,,
1319818159784775682,"2020-10-24 01:49:04.000 +0000","2020-10-24 05:13:22.000 +0000",1299484870771523586,BrunkerMichael,"We’re on the road to recovery - now isn’t the time to turn to the LNP delusion of cutting, sacking and selling our way out of COVID.

Queensland needs a Government investing in people.
Queensland needs a Labor Government.

VOTE 1 Michael Brunker #brunker4burdekin @AnnastaciaMP https://t.co/VsMcToE6To",,,,,,,,,
1319818576849629184,"2020-10-24 01:50:44.000 +0000","2020-10-24 05:13:22.000 +0000",1299484870771523586,BrunkerMichael,"The pandemic has put additional pressure on family budgets, which is why, if re-elected, we’ll invest $7.5 million to make sure that more than 50,000 Queensland kids can get started in sports. #brunker4burdekin #Labor #Queensland #burdekin https://t.co/Tu6SnfFM6z",,,,,,,,,
1319818751101943808,"2020-10-24 01:51:25.000 +0000","2020-10-24 02:03:08.000 +0000",263051215,peterkmurphy,"RT @Picketer: Teddy R got shot giving a speech. The bullet was stopped /slowed by big document called “Progressive causes are more than the individual.” (Or some such) Ted put a hanky on the wound, prevented the shooter getting lynched and finished his speech. https://t.co/YEG1c3yYV1",1319817873372528641,144707987,Picketer,,,,,,
1319820959558193152,"2020-10-24 02:00:12.000 +0000","2020-10-24 14:34:01.000 +0000",197279000,MarkRyanQLD,RT @GlennButcherMP: Lending some support to the outstanding volunteers for local member @CraigCrawfordMP in Barron River. #qldvotes @MarkRyanQLD https://t.co/d6oP0yUrs0,1319810198517608448,3307517665,GlennButcherMP,,,,,,
1319821090131038208,"2020-10-24 02:00:43.000 +0000","2020-10-24 09:13:39.000 +0000",3307517665,GlennButcherMP,RT @GlennButcherMP: Lending some support to the outstanding volunteers for local member @CraigCrawfordMP in Barron River. #qldvotes @MarkRyanQLD https://t.co/d6oP0yUrs0,1319810198517608448,3307517665,GlennButcherMP,,,,,,
1319823713110351872,"2020-10-24 02:11:09.000 +0000","2020-10-24 23:54:40.000 +0000",28540502,mireelr,@gld301218 I fear you are right....,,,,1319779442260987904,1079129592084934656,gld301218,,,
1319825915610759168,"2020-10-24 02:19:54.000 +0000","2020-10-24 13:53:59.000 +0000",984808496,MarkBaileyMP,@DebFrecklington @RACQOfficial @LNPQLD @SteveMinnikinMP https://t.co/QkZh1hFxAC,,,,1319787208392413184,632577753,DebFrecklington,,,
1319825966387003392,"2020-10-24 02:20:06.000 +0000","2020-10-24 13:53:59.000 +0000",984808496,MarkBaileyMP,"RT @StevenJMiles: One Nation volunteers setting up the @LNPQLD signs at North Lakes today. @PaulineHansonOz, @CliveFPalmer and @DebFrecklington are all on the same team. #qldpol https://t.co/7Q07FVr7yn",1319813560914989056,19259091,StevenJMiles,,,,,,
1319826791180062720,"2020-10-24 02:23:22.000 +0000","2020-10-24 14:34:01.000 +0000",197279000,MarkRyanQLD,"RT @QLDLabor: Last time they were in power, the LNP’s cuts devastated Queensland. 

They sacked 14,000 workers and cut critical frontline services.

And that’s what Deb Frecklington calls “good government”?

We can’t let the LNP cut the guts out of Queensland again. https://t.co/5fsrcWjdSw",1319821411494457345,147861172,QLDLabor,,,,,,
1319826994066960384,"2020-10-24 02:24:11.000 +0000","2020-10-24 05:13:22.000 +0000",1299484870771523586,BrunkerMichael,"RT @M_Ludlow: Qld's road to nowhere ""Queensland voters not in a mood for change"" My feature in today's AFR Weekend. #qldvotes #qldpol #auspol #coronavirusaustralia  https://t.co/FIieO7cnmr",1319818491776491521,402410874,M_Ludlow,,,,,,
1319827239463088128,"2020-10-24 02:25:09.000 +0000","2020-10-24 15:24:04.000 +0000",2185743007,MichaelHealyMP,"RT @GlennButcherMP: Joined the Cuts Bus in Cairns this morning. The choice this election is clear - jobs, stability and an economic plan for Queensland's future under @AnnastaciaMP or reckless cuts and chaos under Deb Frecklington and the LNP. #jobsnotcuts #qldsvotes @MarkRyanQLD https://t.co/fXt7r2bkNj",1319798386455764993,3307517665,GlennButcherMP,,,,,,
1319827746646683648,"2020-10-24 02:27:10.000 +0000","2020-10-24 15:24:04.000 +0000",2185743007,MichaelHealyMP,RT @AnnastaciaMP: Fitzroy Island was the perfect place to announce our $40 million investment to protect the Great Barrier Reef and other natural assets if re-elected. @LeeanneEnoch @CraigCrawfordMP @MichaelHealyMP #qldjobs https://t.co/tr0sVT5p63,1319142185934057472,256833444,AnnastaciaMP,,,,,,
1319828109462360064,"2020-10-24 02:28:37.000 +0000","2020-10-24 05:33:24.000 +0000",886091140151115776,Chris4Coomera,"RT @AnnastaciaMP: This is who I am, and this is what I stand for. https://t.co/CVRWDkf1f8",1319541253885685761,256833444,AnnastaciaMP,,,,,,
1319833868225015808,"2020-10-24 02:51:30.000 +0000","2020-10-24 04:13:18.000 +0000",256833444,AnnastaciaMP,Finally got to meet Bart Mellish’s new bub Oscar! ❤️ https://t.co/AfGfGdcwiu,,,,,,,,,
1319836008288956416,"2020-10-24 03:00:00.000 +0000","2020-10-24 10:43:45.000 +0000",2697320623,JenMP4Ipswich,"I decided to run following the Newman Government’s arrogance and cuts.

We felt this in Ipswich and I knew that I had the skills, energy and ability to get Ipswich back on track.

I’m proud of my achievements and seek your support to continue representing you for another term. https://t.co/VOOcHhgUuZ",,,,,,,,,
1319837533614731264,"2020-10-24 03:06:04.000 +0000","2020-10-24 19:14:21.000 +0000",317617991,StirlHinchliffe,"It’s official! @NorthsideBball’s new stadium is open for business. It was fantastic to be here with @AnnastaciaMP and Bart Mellish MP and his family, and all the Wizards and their supporters. Can’t wait to hit the court.🏀⛹🏽‍♀️⛹🏽🏀
#TogetherweareWizards https://t.co/Pn6sOPHBnF",,,,,,,,,
1319837670390943744,"2020-10-24 03:06:36.000 +0000","2020-10-24 04:13:18.000 +0000",256833444,AnnastaciaMP,"We couldn’t do what we do without the tireless help of our many volunteers.

Here’s a big shout out to all of you who turn out and turn up when we need you the most.

Thank you.

And thanks to everyone who came up and said g’day when I visited our pre-poll in Richlands. https://t.co/JLXtwtfrcJ",,,,,,,,,
1319840177506824198,"2020-10-24 03:16:34.000 +0000","2020-10-24 07:53:34.000 +0000",632577753,DebFrecklington,Third stop today at one of the Sunshine Coast’s biggest bottlenecks. The @LNPQLD will fund $15m to fix Caloundra Rd-Nicklin Way roundabout. We’ll also invest $35m to fast-track Bells Creek Arterial Rd. It’s all part of our SEQ plan to bust congestion &amp; create local jobs. #qldpol https://t.co/BLTNsfonlJ,,,,,,,,,
1319841667931795456,"2020-10-24 03:22:29.000 +0000","2020-10-24 23:54:40.000 +0000",28540502,mireelr,@mikeaubrey2 @luvmygoose Because she’s a lib. They’re allowed to do that.,,,,1319817848001363969,820431428835885059,mikeaubrey2,,,
1319842348268806145,"2020-10-24 03:25:11.000 +0000","2020-10-24 13:53:59.000 +0000",984808496,MarkBaileyMP,"A pleasure supporting my long time friend &amp; @qldlabor colleague ⁦@jackietrad⁩ in South Brisbane.

Jackie is effective &amp; gets things done - a genuine progressive leader who deserves your number 1 vote if you live in her seat 😊👍 https://t.co/Xi3ilEqx6t",,,,,,,,,
1319846848060772352,"2020-10-24 03:43:04.000 +0000","2020-10-25 00:24:42.000 +0000",452670762,philip__anthony,"Raining at Clayfield prepoll, but we're still here... We'll, some of us!
#QLDvotes #qldpol https://t.co/tgOO2rCfWT",,,,,,,,,
1319847399850868737,"2020-10-24 03:45:16.000 +0000","2020-10-24 13:53:59.000 +0000",984808496,MarkBaileyMP,"@DebFrecklington @LNPQLD But in fact LNP always cuts roads once elected. You &amp; @CampbellNewman cut $1.6b from Roads &amp; Transport when you were his Assistant Minister on his razor gang.

You did it before &amp; you’d cut again. It’s in LNP DNA https://t.co/Pk6n0Qkkjm",,,,1319809514426699776,632577753,DebFrecklington,,,
1319847728315183104,"2020-10-24 03:46:34.000 +0000","2020-10-24 13:53:59.000 +0000",984808496,MarkBaileyMP,"@DebFrecklington @LNPQLD But we all know in fact LNP always cuts roads once elected. You &amp; @CampbellNewman cut $1.6b from Roads &amp; Transport when you were his Assistant Minister on his razor gang.

You did it before &amp; you’d cut again. It’s in LNP DNA https://t.co/EFSgliKjwD",,,,1319809516616118272,632577753,DebFrecklington,,,
1319847752155631616,"2020-10-24 03:46:40.000 +0000","2020-10-24 22:24:34.000 +0000",263418376,gracextwo,"The brollies are out at the McLachlan St pre-poll centre in Fortitude Valley ☔️ 

We’ll be here until 5pm today rain, hail or shine. Come down and cast your early vote. 

#prepoll #Vote1GraceGrace https://t.co/Q4SjHv5UKT",,,,,,,,,
1319848108159684608,"2020-10-24 03:48:05.000 +0000","2020-10-24 13:53:59.000 +0000",984808496,MarkBaileyMP,"@cajeffrey14 Watch what Greens party do, not what they say. Here an example with their MP Mr Berkman... https://t.co/Oyccf1qnRh",,,,1319845054366715906,1412432366,cajeffrey14,,,
1319848249717592064,"2020-10-24 03:48:38.000 +0000","2020-10-24 19:24:21.000 +0000",1298404589511651330,SusieSouthport,In case you missed it...here is our announcement about boosting jobs and providing education services for our TAFE colleges.  Our economic recovery plan is already well under way.  Support Premier Palaszczuk's team to keep Queensland moving. #qldjobs #southport #TAFE https://t.co/rZnBBPo7xW,,,,,,,,,
1319849211882450946,"2020-10-24 03:52:28.000 +0000","2020-10-24 10:53:46.000 +0000",2921250896,JessPughMP,The best volunteers in QLD!!! https://t.co/hD68OkHbti,,,,,,,1319848387424890880,251976625,GrahamPerrettMP
1319851332346392576,"2020-10-24 04:00:53.000 +0000","2020-10-24 04:13:18.000 +0000",256833444,AnnastaciaMP,"Because the pandemic has put additional pressure on family budgets, we’ll invest $7.5 million in more than 50,000 FairPlay vouchers if re-elected to make sure Queensland kids and their families can get into sport and be part of their local community clubs. https://t.co/26y2vnJ6sm",,,,,,,,,
1319853300821483525,"2020-10-24 04:08:43.000 +0000","2020-10-24 15:24:04.000 +0000",2185743007,MichaelHealyMP,"There's never been a more important time to vote for the best leadership for Cairns. 
2020 is 𝙣𝙤𝙩 the year for the 𝗖𝗮𝗺𝗽𝗯𝗲𝗹𝗹 𝗡𝗲𝘄𝗺𝗮𝗻 style radical policies 𝗗𝗲𝗯 𝗙𝗿𝗲𝗰𝗸𝗹𝗶𝗻𝗴𝘁𝗼𝗻 will deliver.

𝙑𝙊𝙏𝙀  𝟭 𝙃𝙀𝘼𝙇𝙔 𝙁𝙊𝙍 𝘾𝘼𝙄𝙍𝙉𝙎
#HealyForCairns https://t.co/MhkVtK2avO",,,,,,,,,
1319853529981317121,"2020-10-24 04:09:37.000 +0000","2020-10-24 08:53:38.000 +0000",1661487846,EtheridgeSue,"RT @QldGreens: We want more for Qlders, less for billionaires ✊ 

So our plans to rebuild Qld with new jobs, homes &amp; free healthcare &amp; education won't cost you a thing. 

They're all paid for by making mining corporations, big banks &amp; developers pay their fair share 👉 https://t.co/gLD5tCZVNF https://t.co/G6qyoa1gEn",1319851001394855937,20647444,QldGreens,,,,,,
1319855086286344192,"2020-10-24 04:15:48.000 +0000","2020-10-24 15:24:04.000 +0000",2185743007,MichaelHealyMP,"Creating &amp; Protecting Jobs. It's what 𝗟𝗔𝗕𝗢𝗥 does.
To keep Cairns working
𝗩𝗢𝗧𝗘 𝟭 𝗛𝗘𝗔𝗟𝗬 𝗙𝗢𝗥 𝗖𝗔𝗜𝗥𝗡𝗦
👉 For Education
👉 For Health
👉 For the Hospital
👉 For the Arts
👉 For the Environment
👉 For the Reef
👉 For Small Business
👉 For Jobs
👉 For All Of Us https://t.co/nsmGYHfSsy",,,,,,,,,
1319856922447671297,"2020-10-24 04:23:06.000 +0000","2020-10-24 08:53:38.000 +0000",1661487846,EtheridgeSue,Labor to govern in minority with Greens in ACT after losing last two undecided seats https://t.co/XewPQfX6Fv,,,,,,,,,
1319858125999009792,"2020-10-24 04:27:53.000 +0000","2020-10-24 13:13:56.000 +0000",53665873,LeeanneEnoch,Rain or shine it’s always great to catch up with @GrahamPerrettMP @CDStrunk and @DuncanPeggMP to back @AnnastaciaMP and the #labor team https://t.co/ucySWcKIV8,,,,,,,,,
1319859278308503552,"2020-10-24 04:32:28.000 +0000","2020-10-24 07:53:34.000 +0000",632577753,DebFrecklington,"Fourth stop and it’s in Noosa with our plans to create jobs and invest $10 million to duplicate a key stretch of Beckmans Road. Only the @LNPQLD has a plan to bust congestion, stimulate the economy and drag Queensland out of recession. #qldpol https://t.co/P5GRDInSwm",,,,,,,,,
1319860386363887616,"2020-10-24 04:36:52.000 +0000","2020-10-25 00:24:42.000 +0000",452670762,philip__anthony,"Good weather for ducks at Clayfield prepoll now!!! #wetqldvotes

#QLDvotes #qldpol 

https://t.co/i0nSmATXdz",,,,,,,,,
1319864550439546880,"2020-10-24 04:53:25.000 +0000","2020-10-24 08:53:38.000 +0000",1661487846,EtheridgeSue,How the Greens swept through Canberra https://t.co/MuBktnkdtO via @canberratimes,,,,,,,,,
1319866220330430464,"2020-10-24 05:00:03.000 +0000","2020-10-24 05:13:22.000 +0000",1299484870771523586,BrunkerMichael,"RT @QLDLabor: As we work toward economic recovery, there’s just one thing on our minds: https://t.co/naYY61jPIe",1319852113938231296,147861172,QLDLabor,,,,,,
1319866870015537153,"2020-10-24 05:02:38.000 +0000","2020-10-25 00:04:41.000 +0000",86282952,palanithevar,"There are seven days to election, so another se7en reasons to vote 1 Labor in Maiwar.
#qldpol 
#QLDvotes https://t.co/baTcRcj6Yv",,,,,,,,,
1319866874948038658,"2020-10-24 05:02:39.000 +0000","2020-10-25 00:04:41.000 +0000",86282952,palanithevar,https://t.co/SRwDgWjipN,,,,1319866870015537153,86282952,palanithevar,,,
